ts,open,high,low,close,vol
1782305100000,62812.9,62829.0,62543.4,62589.5,1536.426
1782306000000,62589.5,62604.0,61952.8,62012.7,6964.882
1782306900000,62012.6,62208.0,61642.5,61824.5,9087.877
1782307800000,61824.5,62127.5,61348.5,61464.2,10112.502
1782308700000,61464.2,61624.7,61220.7,61308.2,9307.509
1782309600000,61308.2,61434.5,61077.6,61211.1,7392.021
1782310500000,61211.0,61292.7,60866.0,61209.3,9490.397
1782311400000,61209.4,61359.0,61032.8,61132.8,4549.642
1782312300000,61132.8,61226.8,60915.0,61085.3,3551.812
1782313200000,61085.3,61096.3,60815.1,60871.8,4208.474
1782314100000,60871.9,61128.9,60800.0,60854.4,4776.133
1782315000000,60854.4,60860.0,60509.7,60549.9,7352.575
1782315900000,60549.9,60560.5,60238.0,60254.9,8215.82
1782316800000,60254.9,60529.9,60193.0,60492.3,6313.222
1782317700000,60492.2,60649.1,60388.5,60519.0,4594.704
1782318600000,60519.1,60539.1,60113.2,60231.8,4092.688
1782319500000,60231.8,60231.8,59260.0,59808.2,22782.95
1782320400000,59808.3,60025.2,59670.0,59802.0,6678.914
1782321300000,59802.1,59840.2,59300.0,59645.3,11690.05
1782322200000,59645.3,59720.6,59226.5,59293.2,5775.025
1782323100000,59293.2,59468.7,59060.0,59363.7,9404.457
1782324000000,59363.6,59588.0,59269.4,59563.4,4648.202
1782324900000,59563.4,59895.3,59537.7,59677.9,6244.338
1782325800000,59678.0,59720.0,59455.6,59528.1,2922.668
1782326700000,59528.1,59617.8,59380.0,59569.5,2409.482
1782327600000,59569.5,59710.0,59484.7,59648.6,2572.653
1782328500000,59648.5,59814.4,59558.2,59802.6,1997.974
1782329400000,59802.5,59879.1,59693.8,59752.7,1437.933
1782330300000,59752.7,59973.3,59711.8,59923.8,1881.009
1782331200000,59923.7,60800.0,59813.9,60648.7,13549.292
1782332100000,60648.6,60800.0,60556.5,60745.0,4240.743
1782333000000,60744.9,60898.4,60650.0,60845.4,3117.228
1782333900000,60845.4,61188.0,60837.6,60926.5,6046.382
1782334800000,60926.5,60996.0,60633.1,60691.4,2954.433
1782335700000,60691.3,60880.0,60650.8,60822.3,932.48
1782336600000,60822.2,61110.4,60762.7,61058.1,1478.317
1782337500000,61058.1,61115.2,60969.9,61073.6,1443.407
1782338400000,61073.6,61256.0,60971.0,60973.4,2488.222
1782339300000,60973.3,60988.0,60851.3,60858.3,1343.569
1782340200000,60858.3,60932.2,60752.8,60894.4,1313.044
1782341100000,60894.3,60894.4,60789.1,60850.2,611.677
1782342000000,60850.3,60936.7,60799.9,60843.2,485.261
